int_rate,term,acc_open_past_24mths,annual_inc,dti,fico,loan_amnt,tot_hi_cred_lim,avg_cur_bal,total_bc_limit,period
21.7,60.0,3.0,65000.0,12.24,687.0,14600.0,184525.0,14011.0,14200.0,train
10.16,36.0,1.0,93000.0,10.85,707.0,8000.0,,,900.0,train
8.18,36.0,7.0,57595.0,23.84,687.0,9600.0,368710.0,20900.0,46900.0,train
9.17,36.0,3.0,43165.0,16.6,732.0,18000.0,126300.0,20124.0,20900.0,train
12.49,36.0,3.0,305000.0,19.53,687.0,24000.0,679138.0,50182.0,44900.0,train
12.99,60.0,3.0,95000.0,21.11,722.0,16000.0,95393.0,3442.0,16500.0,train
16.49,36.0,1.0,35000.0,8.2,662.0,4000.0,14653.0,1384.0,500.0,train
18.54,60.0,5.0,36200.0,26.66,662.0,18075.0,42927.0,2934.0,16800.0,train
12.53,36.0,,105000.0,23.9,707.0,5000.0,,,,train
20.49,36.0,0.0,30000.0,9.08,687.0,6450.0,121498.0,28511.0,2600.0,train
7.89,36.0,5.0,70000.0,29.13,727.0,28000.0,358825.0,16163.0,47800.0,train
13.33,60.0,1.0,110000.0,13.43,722.0,12000.0,652128.0,74562.0,27400.0,train
11.99,36.0,4.0,37400.0,17.43,662.0,6900.0,28977.0,2949.0,3100.0,train
9.32,36.0,,105000.0,4.33,747.0,11000.0,,,,train
16.99,36.0,3.0,28000.0,17.36,672.0,9500.0,24500.0,791.0,12800.0,train
10.16,36.0,1.0,40000.0,4.26,682.0,5000.0,241976.0,38060.0,4600.0,train
19.99,36.0,7.0,34000.0,32.62,667.0,8150.0,33119.0,3208.0,1500.0,train
17.57,60.0,6.0,55000.0,19.27,677.0,14000.0,365853.0,20860.0,15900.0,train
7.89,36.0,2.0,46000.0,33.45,692.0,20000.0,57300.0,1780.0,26600.0,train
8.38,36.0,,65000.0,7.26,757.0,12800.0,,,,train
11.53,60.0,0.0,35000.0,34.64,702.0,15000.0,98819.0,4055.0,20300.0,train
13.66,60.0,5.0,50000.0,17.4,732.0,15000.0,270232.0,15756.0,26700.0,train
19.52,60.0,4.0,44000.0,35.3,687.0,19800.0,64897.0,4168.0,5000.0,train
11.67,36.0,7.0,60000.0,21.98,682.0,6500.0,207990.0,15957.0,6000.0,train
14.16,36.0,6.0,49500.0,26.88,682.0,12000.0,49495.0,2981.0,12800.0,train
7.9,36.0,4.0,66000.0,29.24,737.0,24000.0,126067.0,4250.0,56200.0,train
12.29,36.0,6.0,137500.0,12.7,702.0,35000.0,568562.0,26091.0,40900.0,train
11.44,36.0,1.0,110000.0,12.85,692.0,20000.0,33406.0,3605.0,16100.0,train
10.99,36.0,6.0,160000.0,24.31,707.0,4000.0,568774.0,36600.0,52200.0,train
14.98,36.0,4.0,37000.0,15.86,662.0,14125.0,141838.0,18978.0,3500.0,train
8.39,36.0,8.0,120000.0,10.18,712.0,28000.0,445016.0,26048.0,59500.0,train
16.55,36.0,3.0,36000.0,28.73,662.0,4850.0,31300.0,2426.0,11500.0,train
20.31,36.0,4.0,45000.0,11.39,667.0,2800.0,16095.0,1817.0,6100.0,train
12.39,36.0,8.0,60000.0,19.44,692.0,10325.0,503016.0,19900.0,31000.0,train
12.35,60.0,0.0,54500.0,33.62,727.0,12000.0,79101.0,1815.0,25400.0,train
7.69,36.0,10.0,75000.0,18.67,687.0,6000.0,260991.0,20727.0,7000.0,train
20.2,60.0,5.0,85000.0,30.27,667.0,35000.0,198481.0,7286.0,10800.0,train
13.99,36.0,3.0,40000.0,14.48,727.0,7250.0,25990.0,1080.0,10000.0,train
7.62,36.0,4.0,55250.0,24.35,802.0,2100.0,160267.0,8409.0,10800.0,train
14.65,36.0,3.0,43000.0,23.11,662.0,9200.0,39935.0,4319.0,9300.0,train
6.03,36.0,1.0,90000.0,6.08,767.0,10000.0,59225.0,3026.0,32100.0,train
15.61,36.0,12.0,19000.0,29.56,667.0,6425.0,19093.0,879.0,300.0,train
7.89,60.0,6.0,55000.0,24.59,707.0,12000.0,193520.0,8552.0,26900.0,train
14.98,36.0,2.0,38000.0,34.44,672.0,8000.0,161763.0,16303.0,7500.0,train
13.33,60.0,7.0,118000.0,12.92,702.0,20000.0,347976.0,19462.0,47000.0,train
19.52,60.0,5.0,54000.0,24.73,682.0,24750.0,57486.0,5371.0,22500.0,train
9.49,36.0,4.0,55000.0,22.45,672.0,7000.0,94629.0,9382.0,4800.0,train
13.99,36.0,0.0,58000.0,9.23,667.0,5850.0,21660.0,1492.0,3200.0,train
6.03,36.0,3.0,122000.0,21.71,732.0,24000.0,893312.0,38908.0,126700.0,train
5.93,36.0,9.0,175000.0,8.13,712.0,6000.0,120163.0,3187.0,20300.0,train
7.9,36.0,0.0,65000.0,11.64,677.0,20000.0,437000.0,65807.0,9100.0,train
12.35,36.0,4.0,90000.0,15.14,707.0,9500.0,225819.0,23252.0,29800.0,train
7.62,36.0,5.0,116000.0,21.37,742.0,24000.0,124920.0,3756.0,63400.0,train
12.99,36.0,5.0,45000.0,28.66,667.0,12000.0,59382.0,6321.0,4400.0,train
18.25,60.0,3.0,45000.0,11.87,667.0,18900.0,205683.0,19038.0,17100.0,train
25.89,60.0,13.0,54000.0,24.07,667.0,19425.0,279929.0,18427.0,11600.0,train
17.57,60.0,2.0,35000.0,34.16,667.0,15100.0,52733.0,2193.0,13700.0,train
15.1,36.0,5.0,50000.0,8.88,677.0,12000.0,22600.0,1213.0,16600.0,train
12.69,36.0,4.0,64649.0,13.74,672.0,20000.0,86918.0,4770.0,8000.0,train
11.71,36.0,,76000.0,2.4,692.0,6000.0,,,,train
9.17,36.0,6.0,82000.0,19.17,722.0,12000.0,127940.0,7409.0,37500.0,train
8.39,36.0,8.0,115000.0,14.4,682.0,25000.0,338880.0,15859.0,60400.0,train
13.11,36.0,11.0,117120.0,11.94,677.0,18275.0,103195.0,5044.0,42100.0,train
6.92,36.0,0.0,150000.0,13.83,707.0,20000.0,76762.0,4001.0,28100.0,train
21.48,60.0,4.0,72000.0,17.85,662.0,18125.0,47085.0,1853.0,18100.0,train
10.16,36.0,2.0,42000.0,21.71,707.0,13000.0,56746.0,5054.0,21100.0,train
20.99,60.0,5.0,38900.0,39.28,702.0,17500.0,74319.0,1387.0,8400.0,train
18.49,36.0,4.0,78000.0,16.51,692.0,2425.0,77082.0,3717.0,19100.0,train
14.65,36.0,,35000.0,2.71,672.0,2400.0,,,,train
25.57,36.0,10.0,55000.0,33.47,692.0,16300.0,224722.0,9903.0,1600.0,train
14.33,36.0,4.0,50000.0,23.16,692.0,10000.0,147824.0,13197.0,8000.0,train
11.53,36.0,10.0,92000.0,18.12,712.0,20000.0,427450.0,17626.0,22100.0,train
19.19,36.0,3.0,30784.0,34.15,672.0,6725.0,57444.0,7962.0,1100.0,train
10.99,60.0,6.0,62000.0,11.75,692.0,14400.0,42200.0,1674.0,26500.0,train
24.08,60.0,5.0,108000.0,9.54,662.0,10000.0,181388.0,13798.0,9900.0,train
6.62,36.0,5.0,50000.0,12.08,747.0,12000.0,,,15831.0,train
7.9,36.0,3.0,31000.0,8.98,732.0,10000.0,31000.0,1461.0,22000.0,train
24.99,60.0,3.0,94000.0,5.85,682.0,14725.0,215627.0,33240.0,10800.0,train
8.18,36.0,4.0,115000.0,8.53,692.0,3200.0,249000.0,8723.0,30200.0,train
12.49,36.0,7.0,130000.0,22.7,722.0,3000.0,228780.0,15784.0,39600.0,train
18.84,60.0,1.0,150000.0,5.65,712.0,32400.0,174137.0,13908.0,9800.0,train
15.61,36.0,6.0,57000.0,17.47,667.0,8000.0,168188.0,13680.0,3200.0,train
13.66,36.0,12.0,42000.0,34.77,687.0,10000.0,174799.0,12910.0,10000.0,train
10.15,36.0,2.0,48500.0,13.66,757.0,1800.0,30143.0,2688.0,500.0,train
8.67,60.0,6.0,71400.0,12.05,772.0,19200.0,468700.0,16413.0,76200.0,train
15.61,60.0,2.0,33000.0,30.78,717.0,16300.0,32655.0,5549.0,15100.0,train
18.25,60.0,5.0,45599.0,23.22,692.0,11775.0,22655.0,1469.0,9375.0,train
9.17,36.0,7.0,55000.0,18.93,752.0,19300.0,76315.0,3084.0,42300.0,train
13.11,36.0,3.0,65000.0,24.81,672.0,9000.0,64387.0,10134.0,37300.0,train
9.99,36.0,2.0,28000.0,32.32,697.0,4000.0,41776.0,1593.0,10200.0,train
13.35,36.0,5.0,81000.0,6.67,717.0,15000.0,184500.0,14108.0,11100.0,train
13.33,36.0,4.0,103000.0,24.99,667.0,15000.0,106203.0,12969.0,7700.0,train
12.39,60.0,3.0,96000.0,10.88,692.0,21000.0,359233.0,47035.0,22500.0,train
11.53,36.0,12.0,60000.0,17.37,687.0,3000.0,36867.0,2406.0,2800.0,train
7.9,36.0,8.0,32000.0,29.82,702.0,6000.0,76071.0,3735.0,8300.0,train
17.86,36.0,6.0,32000.0,39.31,662.0,9700.0,128289.0,7859.0,3600.0,train
16.99,60.0,10.0,90000.0,19.47,662.0,13000.0,235788.0,14009.0,5900.0,train
15.27,60.0,,45200.0,19.67,717.0,16000.0,,,,train
10.39,36.0,,39684.0,13.88,702.0,6000.0,,,,train
16.29,36.0,2.0,32200.0,19.19,712.0,11100.0,30207.0,4168.0,0.0,train
20.99,60.0,5.0,52000.0,10.81,702.0,21600.0,186569.0,25367.0,2700.0,train
7.62,36.0,7.0,147000.0,14.33,742.0,28000.0,296252.0,10681.0,115300.0,train
8.18,60.0,3.0,55000.0,17.59,737.0,24000.0,118213.0,10027.0,28000.0,train
11.53,36.0,4.0,39000.0,3.88,707.0,6000.0,194803.0,29787.0,19500.0,train
14.33,36.0,4.0,52000.0,24.26,702.0,11100.0,61896.0,5615.0,7400.0,train
9.49,60.0,4.0,45000.0,22.77,747.0,13700.0,88269.0,3603.0,43000.0,train
16.29,36.0,4.0,64000.0,17.98,672.0,15000.0,191293.0,16387.0,16600.0,train
12.35,36.0,4.0,105000.0,13.29,662.0,14000.0,192006.0,11979.0,7500.0,train
11.67,36.0,1.0,52000.0,10.63,817.0,11200.0,144699.0,28962.0,0.0,train
9.99,36.0,4.0,21000.0,36.74,692.0,6000.0,33411.0,2063.0,18500.0,train
9.71,60.0,7.0,96000.0,18.33,732.0,20000.0,145038.0,2903.0,59800.0,train
12.69,36.0,1.0,55000.0,34.17,672.0,24000.0,173666.0,9517.0,56300.0,train
19.52,60.0,4.0,42000.0,22.57,662.0,11000.0,101245.0,23627.0,3000.0,train
15.61,36.0,11.0,85000.0,28.2,692.0,28200.0,370796.0,10354.0,35100.0,train
10.16,36.0,5.0,95000.0,7.93,687.0,14000.0,258489.0,35581.0,19000.0,train
20.5,36.0,3.0,36000.0,14.4,662.0,4750.0,18100.0,4137.0,18100.0,train
15.31,60.0,5.0,65000.0,24.57,737.0,14000.0,215162.0,13474.0,20300.0,train
7.89,36.0,1.0,75000.0,25.33,692.0,12000.0,284159.0,23112.0,8700.0,train
17.14,36.0,0.0,24012.0,8.85,662.0,6800.0,7664.0,122.0,7000.0,train
9.17,36.0,4.0,86000.0,27.7,672.0,20000.0,100284.0,5209.0,27000.0,train
12.49,36.0,7.0,135000.0,27.76,732.0,10000.0,601881.0,31315.0,13400.0,train
5.93,36.0,3.0,147000.0,12.97,722.0,12000.0,250785.0,14182.0,29500.0,train
18.75,36.0,4.0,28000.0,29.74,687.0,8000.0,98779.0,15779.0,7000.0,train
6.24,36.0,4.0,30000.0,29.32,702.0,6000.0,49605.0,2713.0,7900.0,train
6.03,36.0,2.0,140000.0,15.85,762.0,28000.0,402476.0,35735.0,64100.0,train
14.65,36.0,2.0,65000.0,17.21,672.0,11500.0,298014.0,30035.0,2500.0,train
8.9,36.0,3.0,38000.0,21.38,762.0,4000.0,189620.0,19402.0,8600.0,train
7.9,36.0,4.0,40000.0,16.59,722.0,9600.0,151494.0,12580.0,20800.0,train
12.99,36.0,3.0,50000.0,20.36,682.0,20000.0,42901.0,2695.0,9000.0,train
17.57,36.0,6.0,66000.0,7.38,677.0,7125.0,20600.0,711.0,12900.0,train
9.17,36.0,5.0,65000.0,15.05,667.0,7500.0,80431.0,5877.0,3400.0,train
17.86,36.0,5.0,84000.0,6.57,682.0,6825.0,102890.0,18202.0,0.0,train
10.15,36.0,3.0,42000.0,20.6,682.0,5400.0,100215.0,15912.0,6600.0,train
25.57,60.0,10.0,75000.0,27.53,672.0,28500.0,291528.0,31103.0,500.0,train
21.99,60.0,1.0,70000.0,19.6,667.0,15950.0,151856.0,13678.0,11400.0,train
13.35,36.0,4.0,120000.0,12.41,702.0,16225.0,62556.0,7040.0,4100.0,train
13.67,36.0,2.0,55500.0,26.38,682.0,6000.0,87907.0,5299.0,16100.0,train
6.49,36.0,0.0,72000.0,6.62,697.0,11600.0,76769.0,11619.0,17800.0,train
11.99,36.0,3.0,21000.0,9.31,667.0,8750.0,12100.0,753.0,8100.0,train
6.0,36.0,21.0,70000.0,20.38,662.0,9000.0,115444.0,2608.0,15500.0,train
7.89,36.0,4.0,40000.0,25.38,702.0,11150.0,319181.0,26672.0,17200.0,train
12.29,60.0,4.0,60320.0,24.35,727.0,24000.0,243021.0,18345.0,33600.0,train
18.25,36.0,0.0,14076.0,16.11,717.0,5325.0,7300.0,994.0,3300.0,train
10.99,36.0,1.0,40000.0,28.33,717.0,18000.0,58784.0,2249.0,14900.0,train
10.16,36.0,9.0,42000.0,15.09,732.0,15000.0,71900.0,601.0,51800.0,train
21.7,60.0,5.0,60000.0,15.12,682.0,16425.0,40904.0,995.0,15100.0,train
7.62,36.0,2.0,49900.0,17.1,752.0,6000.0,79685.0,2404.0,30600.0,train
13.53,36.0,5.0,62000.0,18.63,677.0,12000.0,272052.0,18319.0,4500.0,train
6.24,36.0,3.0,36000.0,13.8,737.0,15000.0,152731.0,18186.0,25000.0,train
6.03,36.0,4.0,95000.0,12.0,752.0,29775.0,215606.0,20805.0,40700.0,train
14.16,36.0,1.0,76000.0,10.03,687.0,6000.0,38001.0,14814.0,1500.0,train
18.24,36.0,19.0,73000.0,17.36,687.0,13600.0,185019.0,6586.0,9000.0,train
12.39,36.0,7.0,70500.0,27.63,662.0,5000.0,59066.0,2448.0,14600.0,train
22.15,36.0,1.0,40000.0,11.76,672.0,6500.0,7600.0,793.0,7000.0,train
17.77,60.0,7.0,36923.0,22.1,682.0,11000.0,41950.0,1869.0,14800.0,train
12.49,36.0,6.0,60000.0,22.62,662.0,7500.0,53352.0,2645.0,5300.0,train
11.53,36.0,3.0,31200.0,15.12,662.0,7000.0,56826.0,7822.0,7200.0,train
14.47,36.0,4.0,30000.0,30.96,707.0,9750.0,26808.0,1472.0,12250.0,train
12.69,36.0,3.0,51000.0,38.35,662.0,8000.0,32797.0,5976.0,5700.0,train
14.64,36.0,2.0,75000.0,5.63,682.0,7200.0,229597.0,20214.0,7500.0,train
25.8,36.0,3.0,30000.0,24.88,687.0,2125.0,24923.0,5535.0,3900.0,train
13.99,60.0,4.0,75000.0,34.64,697.0,30000.0,125692.0,5795.0,32300.0,train
7.49,36.0,,50000.0,24.62,707.0,3000.0,,,,train
19.47,60.0,0.0,100000.0,29.54,677.0,28000.0,455260.0,40084.0,81500.0,train
14.99,36.0,7.0,97000.0,12.24,687.0,6000.0,516049.0,31299.0,18200.0,train
18.99,60.0,2.0,50000.0,11.19,697.0,20000.0,256800.0,39363.0,3300.0,train
11.99,36.0,2.0,55000.0,15.43,692.0,8875.0,339945.0,32748.0,7100.0,train
12.29,60.0,10.0,52000.0,11.45,707.0,20000.0,236741.0,9993.0,35400.0,train
12.99,36.0,10.0,40000.0,13.71,667.0,14000.0,22400.0,1616.0,5400.0,train
23.99,60.0,4.0,27600.0,13.85,682.0,11500.0,18200.0,1307.0,8700.0,train
7.26,36.0,4.0,29000.0,19.19,677.0,2000.0,67030.0,2331.0,17300.0,train
12.21,36.0,,80000.0,11.4,692.0,9000.0,,,,train
12.29,60.0,2.0,65000.0,16.45,667.0,15000.0,254140.0,24689.0,32500.0,train
13.33,36.0,8.0,75000.0,26.3,717.0,35000.0,319535.0,8421.0,68000.0,train
24.99,60.0,10.0,60000.0,39.8,702.0,18250.0,110334.0,7042.0,9500.0,train
10.99,36.0,3.0,50000.0,22.23,667.0,18000.0,53052.0,9083.0,17400.0,train
19.97,60.0,3.0,80000.0,20.06,692.0,33000.0,84938.0,5335.0,21600.0,train
25.8,60.0,12.0,102000.0,15.56,667.0,12000.0,335446.0,17095.0,7000.0,train
18.75,36.0,4.0,35000.0,31.65,667.0,12250.0,32445.0,4217.0,5900.0,train
20.77,60.0,,132000.0,13.42,667.0,25000.0,,,,train
6.39,36.0,3.0,66000.0,20.66,677.0,12000.0,82775.0,5315.0,42700.0,train
15.59,36.0,6.0,88000.0,19.12,692.0,28000.0,96385.0,5484.0,56200.0,train
13.53,36.0,8.0,70764.0,24.2,707.0,10000.0,301742.0,15089.0,18800.0,train
12.39,60.0,1.0,45000.0,17.63,712.0,12000.0,37246.0,1945.0,12200.0,train
16.24,36.0,5.0,37000.0,30.17,667.0,10800.0,64667.0,5981.0,6000.0,train
15.22,36.0,4.0,50000.0,17.64,682.0,7500.0,235536.0,27760.0,13700.0,train
13.35,36.0,3.0,76000.0,25.33,667.0,19500.0,14780.0,2086.0,4400.0,train
9.99,36.0,6.0,150000.0,28.74,697.0,24000.0,652696.0,17321.0,64700.0,train
20.31,36.0,4.0,86000.0,6.82,662.0,8000.0,16258.0,2379.0,2600.0,train
8.19,36.0,11.0,369000.0,9.33,712.0,23000.0,261582.0,18479.0,37000.0,train
19.52,60.0,4.0,38500.0,23.22,662.0,10000.0,153612.0,19355.0,4900.0,train
17.86,36.0,7.0,55000.0,10.41,682.0,12150.0,314200.0,32112.0,8000.0,train
7.69,36.0,5.0,70000.0,25.54,682.0,24000.0,107105.0,2745.0,25800.0,train
14.33,36.0,7.0,95000.0,7.72,677.0,5250.0,152223.0,16015.0,1500.0,train
9.49,36.0,21.0,50000.0,22.91,687.0,8500.0,91042.0,1468.0,28600.0,train
13.65,36.0,5.0,28000.0,30.39,717.0,4450.0,64579.0,6438.0,8400.0,train
9.17,36.0,2.0,66000.0,18.05,722.0,20000.0,308312.0,57013.0,15500.0,train
18.54,36.0,2.0,35000.0,29.78,667.0,8350.0,151770.0,6999.0,15000.0,train
6.24,36.0,0.0,77673.0,4.6,687.0,25200.0,26436.0,4435.0,23300.0,train
7.9,36.0,4.0,60000.0,22.63,752.0,8000.0,215432.0,21114.0,15600.0,train
8.18,36.0,0.0,48000.0,26.15,677.0,18000.0,143075.0,9669.0,17200.0,train
10.99,36.0,5.0,47000.0,25.49,682.0,12000.0,47222.0,4267.0,5900.0,train
6.91,36.0,,145000.0,10.01,742.0,20000.0,,,,train
14.09,36.0,5.0,49000.0,6.69,672.0,10000.0,182365.0,16104.0,4800.0,train
17.1,60.0,4.0,71000.0,22.01,707.0,31825.0,256430.0,24576.0,27500.0,train
5.32,36.0,2.0,117000.0,3.45,737.0,18000.0,249913.0,41810.0,27000.0,train
14.99,36.0,8.0,118000.0,6.49,662.0,3000.0,395535.0,13352.0,0.0,train
14.64,36.0,3.0,25000.0,20.6,677.0,5975.0,60082.0,5095.0,6400.0,train
17.1,60.0,6.0,58000.0,11.07,682.0,10000.0,206005.0,15806.0,6400.0,train
9.63,36.0,,92700.0,16.98,697.0,1500.0,,,,train
18.25,36.0,6.0,60000.0,5.5,662.0,4025.0,197957.0,19803.0,2850.0,train
12.99,36.0,8.0,86000.0,28.88,727.0,25000.0,345870.0,8159.0,78000.0,train
5.93,36.0,5.0,47500.0,23.54,717.0,11000.0,177120.0,10909.0,32100.0,train
6.62,36.0,2.0,40000.0,21.42,747.0,12000.0,152237.0,20616.0,8600.0,train
7.9,36.0,1.0,92000.0,11.52,737.0,20000.0,,,40100.0,train
13.11,60.0,5.0,85000.0,22.09,692.0,24000.0,294862.0,21679.0,42700.0,train
16.29,36.0,5.0,28000.0,17.36,667.0,6550.0,12334.0,568.0,6700.0,train
8.9,60.0,0.0,60000.0,9.52,742.0,16500.0,197900.0,12745.0,37800.0,train
16.55,60.0,2.0,88000.0,21.94,662.0,20000.0,80764.0,4996.0,8600.0,train
14.49,36.0,9.0,123500.0,19.39,717.0,2100.0,214936.0,13386.0,20900.0,train
19.52,60.0,7.0,65000.0,23.2,687.0,20000.0,115863.0,9623.0,10500.0,train
18.54,60.0,4.0,38000.0,16.11,677.0,12000.0,137802.0,16253.0,2300.0,train
9.99,60.0,3.0,87000.0,25.16,712.0,25000.0,264747.0,25341.0,46600.0,train
17.57,60.0,1.0,117150.0,14.62,687.0,30000.0,441864.0,52913.0,30800.0,train
16.29,60.0,4.0,82000.0,23.33,687.0,10000.0,290580.0,38326.0,10000.0,train
13.99,36.0,8.0,58000.0,20.46,682.0,14975.0,56381.0,4270.0,6100.0,train
15.58,60.0,,60000.0,16.72,722.0,19000.0,,,,train
13.35,60.0,7.0,60000.0,25.44,702.0,16800.0,61612.0,4572.0,10200.0,train
16.99,36.0,2.0,70000.0,13.06,682.0,8450.0,457971.0,48600.0,5500.0,train
11.99,36.0,2.0,100000.0,19.74,687.0,8000.0,226115.0,42690.0,25500.0,train
17.1,36.0,9.0,180000.0,2.82,722.0,26000.0,558109.0,31058.0,92700.0,train
13.35,36.0,2.0,100000.0,20.28,712.0,25000.0,506843.0,65815.0,16400.0,train
18.25,36.0,2.0,35000.0,14.37,692.0,4250.0,16179.0,1206.0,5300.0,train
6.68,36.0,3.0,135000.0,16.21,702.0,19200.0,94847.0,12662.0,14800.0,train
8.9,60.0,2.0,80000.0,10.17,707.0,20000.0,271913.0,43103.0,21900.0,train
10.99,36.0,6.0,30000.0,19.32,742.0,5500.0,34986.0,1604.0,4000.0,train
19.99,36.0,7.0,65000.0,18.56,667.0,2875.0,162507.0,17709.0,1200.0,train
7.69,36.0,4.0,106000.0,20.55,712.0,26800.0,290235.0,17812.0,20800.0,train
13.99,60.0,9.0,80000.0,11.73,682.0,22000.0,161288.0,16231.0,4700.0,train
12.29,60.0,3.0,74500.0,19.46,747.0,35000.0,132000.0,2294.0,92000.0,train
15.61,60.0,0.0,64000.0,16.2,712.0,30000.0,213051.0,42671.0,25000.0,train
6.62,36.0,3.0,55000.0,6.61,797.0,20000.0,133248.0,15751.0,13000.0,train
9.99,36.0,5.0,109000.0,14.67,672.0,20000.0,323699.0,15955.0,35200.0,train
20.5,60.0,4.0,125000.0,28.85,672.0,35000.0,342668.0,33356.0,500.0,train
14.64,36.0,5.0,59000.0,19.98,707.0,18625.0,50365.0,4603.0,13800.0,train
14.33,60.0,3.0,49000.0,19.18,702.0,21850.0,222525.0,29589.0,16300.0,train
17.77,36.0,3.0,55000.0,14.64,717.0,9000.0,218248.0,17888.0,4900.0,train
20.99,60.0,3.0,60000.0,17.96,677.0,26400.0,110642.0,9651.0,13500.0,train
19.19,36.0,8.0,158000.0,23.28,677.0,29800.0,413668.0,12507.0,30900.0,train
17.77,36.0,4.0,56000.0,10.18,672.0,12000.0,21807.0,3388.0,8300.0,train
15.99,60.0,,78000.0,21.18,722.0,26000.0,,,,train
14.49,60.0,12.0,150000.0,13.05,677.0,15000.0,611506.0,26940.0,25700.0,train
13.67,36.0,,71137.0,7.22,687.0,17000.0,,,,train
14.31,36.0,1.0,41500.0,39.33,692.0,15000.0,154971.0,9258.0,24400.0,train
21.6,60.0,1.0,45760.0,25.59,672.0,20500.0,105200.0,8961.0,7200.0,train
15.96,36.0,,45000.0,21.28,672.0,10500.0,,,,train
14.09,36.0,3.0,86000.0,24.54,677.0,28000.0,133228.0,7267.0,29107.0,train
13.67,36.0,5.0,95000.0,15.94,727.0,7500.0,338040.0,26917.0,9400.0,train
12.49,60.0,0.0,110000.0,11.01,707.0,32000.0,277488.0,31560.0,25300.0,train
15.22,60.0,1.0,118000.0,8.38,682.0,23000.0,37514.0,2474.0,27000.0,train
8.39,36.0,1.0,75000.0,13.98,692.0,5600.0,49933.0,5343.0,29400.0,train
14.99,36.0,6.0,94000.0,39.91,667.0,21000.0,145487.0,8067.0,45200.0,train
15.31,36.0,3.0,65000.0,2.51,667.0,5000.0,,,7500.0,train
15.61,36.0,4.0,35000.0,31.07,672.0,4575.0,26200.0,2831.0,10200.0,train
10.15,36.0,6.0,150000.0,8.01,732.0,12000.0,124274.0,6301.0,41500.0,train
16.99,60.0,4.0,40000.0,38.52,737.0,20000.0,76709.0,3412.0,7500.0,train
15.59,60.0,6.0,60000.0,12.12,697.0,15050.0,297432.0,24493.0,17700.0,train
19.2,60.0,8.0,90000.0,23.68,717.0,3000.0,305346.0,9113.0,16700.0,train
21.97,60.0,1.0,40000.0,16.59,667.0,10000.0,,,6000.0,train
16.99,60.0,5.0,42000.0,18.63,667.0,10000.0,96329.0,4125.0,10000.0,train
7.89,36.0,4.0,85000.0,19.71,677.0,12000.0,107336.0,4810.0,39300.0,train
14.33,36.0,1.0,58000.0,13.55,677.0,11400.0,27600.0,3996.0,27600.0,train
15.61,36.0,1.0,42000.0,27.8,677.0,18250.0,29141.0,3416.0,18700.0,train
15.99,36.0,4.0,60000.0,38.52,687.0,10950.0,324030.0,18371.0,19800.0,train
19.99,36.0,2.0,78000.0,21.69,662.0,12600.0,79785.0,7229.0,7400.0,train
11.67,60.0,4.0,41000.0,26.99,707.0,10800.0,107076.0,4073.0,12600.0,train
7.69,36.0,9.0,80000.0,15.01,687.0,12000.0,39800.0,2095.0,11300.0,train
6.03,36.0,3.0,160000.0,20.49,702.0,25000.0,426091.0,14259.0,142700.0,train
6.49,36.0,4.0,125000.0,18.38,802.0,25000.0,519031.0,47630.0,74300.0,train
13.35,36.0,3.0,122000.0,16.34,677.0,35000.0,454164.0,48975.0,32700.0,train
15.99,60.0,6.0,67000.0,13.34,727.0,19250.0,295655.0,23926.0,33000.0,train
15.62,36.0,,125004.0,16.07,707.0,30000.0,,,,train
7.9,36.0,7.0,150000.0,21.46,722.0,28000.0,441685.0,29158.0,42700.0,train
11.99,36.0,,50000.0,23.21,687.0,3600.0,,,,train
12.99,36.0,,27340.0,24.32,677.0,1500.0,,,,train
12.69,60.0,6.0,100000.0,16.22,667.0,24000.0,98699.0,4254.0,6000.0,train
12.53,36.0,,57000.0,13.64,702.0,11400.0,,,,train
14.99,36.0,20.0,64000.0,16.67,692.0,16000.0,68178.0,1482.0,26900.0,train
14.09,36.0,3.0,42168.0,27.49,697.0,16000.0,36983.0,1993.0,9000.0,train
15.61,36.0,7.0,48000.0,33.65,677.0,12000.0,72586.0,4124.0,14600.0,train
16.99,60.0,3.0,70223.0,13.18,662.0,16000.0,45457.0,5787.0,5600.0,train
9.17,36.0,1.0,50000.0,8.76,677.0,10000.0,187654.0,10451.0,9300.0,train
11.14,36.0,2.0,65000.0,17.11,702.0,17500.0,93223.0,1389.0,47439.0,train
14.33,36.0,5.0,40000.0,25.44,682.0,6075.0,59179.0,1420.0,8400.0,train
12.99,60.0,5.0,46300.0,12.6,662.0,12000.0,17300.0,1477.0,9800.0,train
15.31,36.0,6.0,48000.0,23.65,672.0,5000.0,27562.0,1881.0,7800.0,train
20.99,60.0,11.0,265000.0,18.02,687.0,35000.0,232567.0,6149.0,51300.0,train
10.99,60.0,0.0,155000.0,14.11,717.0,35000.0,276736.0,28730.0,81400.0,train
19.72,36.0,4.0,65300.0,19.73,667.0,12200.0,,,12200.0,train
9.76,36.0,,84500.0,17.75,727.0,15000.0,,,,train
13.33,60.0,1.0,82375.0,29.6,702.0,16975.0,363395.0,16003.0,26400.0,train
9.17,60.0,6.0,65000.0,26.12,697.0,20500.0,293331.0,23019.0,10300.0,train
12.29,36.0,2.0,40000.0,21.57,672.0,10000.0,171360.0,19488.0,2200.0,train
11.53,36.0,5.0,30000.0,22.16,662.0,5000.0,21954.0,1670.0,3400.0,train
